order_id,date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale,day_of_week,hour,customer_type,order_channel,preparation_time_minutes,item_popularity,profit_percent
10528,09-10-2024,Aalopuri,Fastfood,19.5,1,19.5,Cash,Mrs.,Night,Tuesday,06:56,Returning,Dine-In,19,Normal Demand,89
10529,09-10-2024,Vadapav,Fastfood,20.2,2,40.4,Cash,Mrs.,Evening,Saturday,11:29,Regular,Takeaway,22,Normal Demand,84
10530,09-10-2024,Frankie,Fastfood,46.6,7,326.2,Card,Mr.,Afternoon,Tuesday,04:24,Regular,Online,17,Normal Demand,37
10531,09-10-2024,Panipuri,Fastfood,20.23,12,242.76,Card,Mr.,Afternoon,Wednesday,11:52,Returning,Takeaway,16,High Demand,26
10532,09-10-2024,Sugarcane juice,Beverages,23.07,4,92.28,Cash,Mr.,Morning,Friday,00:46,Regular,Online,13,High Demand,5
10533,09-10-2024,Cold coffee,Beverages,37.94,9,341.46,Cash,Mrs.,Night,Thursday,10:25,New,Dine-In,21,High Demand,74
10534,09-10-2024,Aalopuri,Fastfood,17.98,15,269.7,Cash,Mrs.,Morning,Friday,08:58,New,Online,12,Normal Demand,33
10535,09-10-2024,Frankie,Fastfood,49.56,1,49.56,Cash,Mr.,Midnight,Thursday,08:31,Returning,Online,11,Normal Demand,90
10536,09-10-2024,Sugarcane juice,Beverages,27.01,7,189.07,Online,Mrs.,Night,Monday,02:42,Returning,Dine-In,17,High Demand,87
10537,09-10-2024,Sugarcane juice,Beverages,24.85,6,149.1,Cash,Mr.,Night,Wednesday,23:58,New,Dine-In,17,High Demand,13
10538,09-10-2024,Vadapav,Fastfood,20.64,14,288.96,Cash,Mrs.,Morning,Sunday,00:43,Returning,Takeaway,11,Normal Demand,92
10539,09-10-2024,Frankie,Fastfood,55.88,3,167.64,Cash,Mrs.,Midnight,Friday,03:35,New,Takeaway,5,Normal Demand,15
10540,09-10-2024,Aalopuri,Fastfood,20.4,10,204,Online,Mr.,Afternoon,Friday,02:36,New,Online,19,Normal Demand,50
10541,09-10-2024,Frankie,Fastfood,48.09,5,240.45,Online,Mrs.,Morning,Friday,23:39,Regular,Online,6,Normal Demand,48
10542,09-10-2024,Panipuri,Fastfood,19.37,10,193.7,Online,Mrs.,Afternoon,Monday,07:58,New,Dine-In,7,High Demand,96
10543,09-10-2024,Vadapav,Fastfood,20,12,240,Cash,Mr.,Evening,Wednesday,10:42,Returning,Takeaway,7,Normal Demand,66
10544,09-10-2024,Aalopuri,Fastfood,19.37,13,251.81,Online,Mr.,Morning,Thursday,18:17,Regular,Online,19,Normal Demand,88
10545,09-10-2024,Sugarcane juice,Beverages,24.3,6,145.8,Card,Mrs.,Morning,Sunday,01:01,Regular,Dine-In,20,High Demand,60
10546,09-10-2024,Frankie,Fastfood,52.46,3,157.38,Card,Mr.,Evening,Monday,01:46,Returning,Online,15,Normal Demand,83
10547,09-10-2024,Panipuri,Fastfood,21.03,3,63.09,Cash,Mrs.,Evening,Sunday,04:29,New,Online,6,High Demand,86
10548,09-10-2024,Panipuri,Fastfood,18.35,4,73.4,Cash,Mrs.,Afternoon,Monday,16:24,New,Dine-In,6,High Demand,86
10549,09-10-2024,Frankie,Fastfood,47.95,6,287.7,Online,Mrs.,Afternoon,Sunday,23:56,New,Dine-In,16,Normal Demand,42
10550,09-10-2024,Sugarcane juice,Beverages,24.42,12,293.04,Online,Mr.,Night,Tuesday,14:09,Returning,Dine-In,21,High Demand,39
10551,09-10-2024,Frankie,Fastfood,51.5,4,206,Online,Mrs.,Night,Friday,20:02,Returning,Dine-In,19,Normal Demand,99
10552,09-10-2024,Sandwich,Fastfood,63.43,1,63.43,Online,Mr.,Morning,Sunday,21:44,Returning,Takeaway,15,Normal Demand,76
10553,09-10-2024,Cold coffee,Beverages,45.4,10,454,Online,Mrs.,Evening,Tuesday,06:55,New,Takeaway,15,High Demand,92
10554,09-10-2024,Panipuri,Fastfood,19.53,2,39.06,Cash,Mr.,Evening,Sunday,04:49,New,Takeaway,19,High Demand,58
10555,09-10-2024,Vadapav,Fastfood,19.58,4,78.32,Online,Mrs.,Morning,Sunday,03:52,New,Online,9,Normal Demand,93
10556,09-10-2024,Panipuri,Fastfood,20.59,1,20.59,Cash,Mrs.,Midnight,Friday,19:51,New,Takeaway,7,High Demand,72
10557,09-10-2024,Sandwich,Fastfood,57.95,1,57.95,Online,Mr.,Afternoon,Sunday,16:41,Regular,Dine-In,12,Normal Demand,75
10558,09-10-2024,Frankie,Fastfood,49.65,7,347.55,Online,Mrs.,Evening,Sunday,20:55,New,Online,8,Normal Demand,18
10559,09-10-2024,Panipuri,Fastfood,19.58,5,97.9,Cash,Mrs.,Evening,Monday,12:20,New,Takeaway,10,High Demand,57
10560,09-10-2024,Cold coffee,Beverages,34.76,11,382.36,Card,Mr.,Afternoon,Saturday,23:44,Returning,Takeaway,22,High Demand,74
10561,10-10-2024,Cold coffee,Beverages,40.25,3,120.75,Online,Mr.,Night,Saturday,21:05,New,Takeaway,14,High Demand,77
10562,10-10-2024,Cold coffee,Beverages,39.64,15,594.6,Cash,Mr.,Night,Friday,19:31,Returning,Dine-In,14,High Demand,96
10563,10-10-2024,Sugarcane juice,Beverages,26.59,10,265.9,Online,Mrs.,Midnight,Sunday,19:17,Regular,Online,19,High Demand,33
10564,10-10-2024,Sugarcane juice,Beverages,25.01,10,250.1,Online,Mrs.,Afternoon,Thursday,02:56,New,Dine-In,10,High Demand,31
10565,10-10-2024,Frankie,Fastfood,46.86,1,46.86,Cash,Mrs.,Evening,Tuesday,17:26,Regular,Dine-In,19,Normal Demand,97
10566,10-10-2024,Aalopuri,Fastfood,19.74,13,256.62,Card,Mr.,Midnight,Sunday,22:12,Returning,Takeaway,15,Normal Demand,99
10567,10-10-2024,Cold coffee,Beverages,35.82,7,250.74,Card,Mr.,Midnight,Wednesday,07:34,Regular,Dine-In,16,High Demand,18
10568,10-10-2024,Vadapav,Fastfood,18.79,1,18.79,Online,Mr.,Midnight,Monday,19:04,Regular,Takeaway,12,Normal Demand,38
10569,10-10-2024,Panipuri,Fastfood,20.64,7,144.48,Card,Mr.,Evening,Wednesday,08:07,Regular,Takeaway,23,High Demand,95
10570,10-10-2024,Panipuri,Fastfood,19.75,15,296.25,Cash,Mrs.,Morning,Friday,05:25,Returning,Online,24,High Demand,20
10571,10-10-2024,Sugarcane juice,Beverages,26.15,8,209.2,Cash,Mr.,Night,Wednesday,17:37,New,Takeaway,7,High Demand,79
10572,10-10-2024,Frankie,Fastfood,45.08,11,495.88,Cash,Mrs.,Night,Wednesday,03:34,New,Dine-In,8,Normal Demand,12
10573,10-10-2024,Vadapav,Fastfood,19.76,9,177.84,Online,Mr.,Midnight,Wednesday,11:03,New,Takeaway,19,Normal Demand,18
10574,10-10-2024,Aalopuri,Fastfood,19.52,10,195.2,Online,Mrs.,Midnight,Thursday,22:40,New,Online,15,Normal Demand,79
10575,10-10-2024,Frankie,Fastfood,52.39,2,104.78,Cash,Mr.,Afternoon,Friday,03:03,Regular,Dine-In,20,Normal Demand,61
10576,10-10-2024,Frankie,Fastfood,51.68,9,465.12,Cash,Mr.,Midnight,Friday,03:48,Regular,Dine-In,11,Normal Demand,56
10577,10-10-2024,Vadapav,Fastfood,20.64,2,41.28,Cash,Mrs.,Midnight,Saturday,22:02,Returning,Dine-In,17,Normal Demand,86
10578,10-10-2024,Aalopuri,Fastfood,21.54,14,301.56,Online,Mrs.,Midnight,Tuesday,18:01,New,Online,8,Normal Demand,31
10579,10-10-2024,Panipuri,Fastfood,19.63,15,294.45,Cash,Mr.,Midnight,Monday,11:31,Regular,Dine-In,24,High Demand,51
10580,10-10-2024,Frankie,Fastfood,53.34,6,320.04,Online,Mrs.,Evening,Monday,09:48,New,Dine-In,18,Normal Demand,61
10581,10-10-2024,Frankie,Fastfood,47.39,5,236.95,Cash,Mr.,Night,Tuesday,23:45,Regular,Dine-In,17,Normal Demand,74
10582,10-10-2024,Cold coffee,Beverages,37.84,3,113.52,Cash,Mr.,Night,Sunday,17:36,Regular,Takeaway,7,High Demand,34
10583,10-10-2024,Aalopuri,Fastfood,20.75,15,311.25,Card,Mrs.,Night,Sunday,21:10,Returning,Online,22,Normal Demand,64
10584,10-10-2024,Sandwich,Fastfood,55.49,3,166.47,Cash,Mrs.,Midnight,Saturday,02:57,Regular,Takeaway,10,Normal Demand,45
10585,10-10-2024,Aalopuri,Fastfood,20.57,4,82.28,Cash,Mrs.,Midnight,Saturday,12:01,Returning,Dine-In,7,Normal Demand,55
10586,10-10-2024,Sandwich,Fastfood,60.3,1,60.3,Online,Mr.,Morning,Wednesday,17:20,Regular,Online,14,Normal Demand,87
10587,10-10-2024,Frankie,Fastfood,52.68,9,474.12,Cash,Mrs.,Evening,Thursday,00:45,Returning,Takeaway,24,Normal Demand,40
10588,10-10-2024,Frankie,Fastfood,49.85,8,398.8,Online,Mrs.,Midnight,Tuesday,12:37,Returning,Dine-In,13,Normal Demand,67
10589,10-10-2024,Sandwich,Fastfood,60.17,14,842.38,Cash,Mr.,Night,Wednesday,01:47,New,Dine-In,5,Normal Demand,95
10590,10-10-2024,Panipuri,Fastfood,20.51,11,225.61,Online,Mrs.,Midnight,Saturday,21:45,Regular,Takeaway,23,High Demand,77
10591,10-10-2024,Frankie,Fastfood,48.34,4,193.36,Online,Mrs.,Afternoon,Tuesday,16:56,Regular,Dine-In,18,Normal Demand,99
10592,10-10-2024,Cold coffee,Beverages,38.59,9,347.31,Online,Mr.,Afternoon,Saturday,04:30,New,Takeaway,18,High Demand,59
10593,10-10-2024,Sandwich,Fastfood,61.42,15,921.3,Online,Mr.,Night,Friday,12:49,Returning,Takeaway,16,Normal Demand,29
10594,10-10-2024,Sugarcane juice,Beverages,24.96,14,349.44,Cash,Mrs.,Afternoon,Thursday,02:09,Regular,Takeaway,6,High Demand,100
10595,10-10-2024,Frankie,Fastfood,48.98,15,734.7,Online,Mr.,Evening,Wednesday,19:10,Regular,Dine-In,18,Normal Demand,65
10596,10-10-2024,Sugarcane juice,Beverages,24.9,11,273.9,Online,Mr.,Night,Wednesday,04:02,New,Dine-In,7,High Demand,25
10597,10-10-2024,Panipuri,Fastfood,21.59,5,107.95,Cash,Mrs.,Afternoon,Friday,14:12,New,Dine-In,9,High Demand,32
10598,10-10-2024,Cold coffee,Beverages,39.11,10,391.1,Online,Mrs.,Night,Thursday,01:06,Regular,Dine-In,16,High Demand,27
10599,10-10-2024,Frankie,Fastfood,48.82,10,488.2,Cash,Mrs.,Night,Sunday,03:49,Returning,Dine-In,15,Normal Demand,84
10600,10-10-2024,Vadapav,Fastfood,18.29,3,54.87,Online,Mrs.,Morning,Monday,23:29,Regular,Online,9,Normal Demand,10
10601,10-10-2024,Sandwich,Fastfood,59.87,3,179.61,Cash,Mrs.,Evening,Tuesday,09:26,Returning,Takeaway,6,Normal Demand,74
10602,10-10-2024,Frankie,Fastfood,51.64,3,154.92,Online,Mrs.,Evening,Sunday,02:38,Regular,Takeaway,8,Normal Demand,56
10603,10-10-2024,Aalopuri,Fastfood,20.84,12,250.08,Card,Mrs.,Afternoon,Tuesday,16:21,New,Dine-In,5,Normal Demand,8
10604,10-10-2024,Panipuri,Fastfood,20.11,5,100.55,Cash,Mr.,Midnight,Thursday,04:34,Returning,Dine-In,24,High Demand,62
10605,10-10-2024,Frankie,Fastfood,52.39,4,209.56,Online,Mr.,Morning,Monday,14:00,Returning,Dine-In,6,Normal Demand,76
10606,10-10-2024,Panipuri,Fastfood,20.73,14,290.22,Online,Mrs.,Evening,Friday,19:42,New,Dine-In,19,High Demand,73
10607,10-10-2024,Frankie,Fastfood,52.78,8,422.24,Online,Mrs.,Midnight,Sunday,16:52,Regular,Takeaway,12,Normal Demand,53
10608,10-10-2024,Panipuri,Fastfood,20.98,12,251.76,Cash,Mr.,Morning,Saturday,05:02,Returning,Takeaway,11,High Demand,34
10609,10-10-2024,Vadapav,Fastfood,21.57,3,64.71,Online,Mrs.,Night,Saturday,05:04,Returning,Online,5,Normal Demand,17
10610,10-10-2024,Sugarcane juice,Beverages,24.79,11,272.69,Cash,Mr.,Morning,Monday,05:08,New,Online,5,High Demand,2
10611,10-10-2024,Frankie,Fastfood,46.68,8,373.44,Cash,Mrs.,Midnight,Monday,15:36,New,Dine-In,24,Normal Demand,36
10612,10-10-2024,Frankie,Fastfood,51.66,14,723.24,Cash,Mr.,Midnight,Tuesday,16:45,Regular,Online,20,Normal Demand,64
10613,10-10-2024,Vadapav,Fastfood,20.78,8,166.24,Cash,Mr.,Evening,Tuesday,12:49,Regular,Dine-In,10,Normal Demand,4
10614,10-10-2024,Cold coffee,Beverages,43.14,5,215.7,Online,Mrs.,Night,Friday,09:46,New,Online,16,High Demand,100
10615,10-10-2024,Sandwich,Fastfood,63.84,3,191.52,Online,Mr.,Afternoon,Thursday,01:34,New,Online,22,Normal Demand,59
10616,11-10-2024,Panipuri,Fastfood,21.95,12,263.4,Online,Mrs.,Evening,Wednesday,20:42,New,Takeaway,11,High Demand,30
10617,11-10-2024,Vadapav,Fastfood,20.62,6,123.72,Cash,Mr.,Midnight,Friday,15:16,New,Takeaway,24,Normal Demand,97
10618,11-10-2024,Vadapav,Fastfood,20.23,5,101.15,Card,Mr.,Afternoon,Saturday,15:44,New,Takeaway,15,Normal Demand,19
10619,11-10-2024,Panipuri,Fastfood,18.62,7,130.34,Online,Mr.,Night,Tuesday,02:10,Regular,Online,14,High Demand,96
10620,11-10-2024,Sugarcane juice,Beverages,25.39,11,279.29,Cash,Mrs.,Evening,Thursday,06:57,Regular,Online,22,High Demand,29
10621,11-10-2024,Aalopuri,Fastfood,19.45,8,155.6,Cash,Mr.,Morning,Thursday,07:02,Returning,Online,14,Normal Demand,38
10622,11-10-2024,Frankie,Fastfood,50.53,14,707.42,Card,Mrs.,Night,Monday,14:56,Returning,Dine-In,6,Normal Demand,43
10623,11-10-2024,Sandwich,Fastfood,60.16,8,481.28,Card,Mr.,Evening,Monday,18:27,New,Online,7,Normal Demand,100
10624,11-10-2024,Sugarcane juice,Beverages,25.59,7,179.13,Card,Mr.,Midnight,Sunday,20:38,Returning,Online,19,High Demand,26
10625,11-10-2024,Cold coffee,Beverages,39.81,10,398.1,Cash,Mr.,Night,Saturday,12:09,Regular,Takeaway,17,High Demand,98
10626,11-10-2024,Cold coffee,Beverages,41.87,8,334.96,Cash,Mr.,Evening,Monday,08:19,New,Dine-In,22,High Demand,35
10627,11-10-2024,Sandwich,Fastfood,51.83,10,518.3,Online,Mr.,Evening,Sunday,09:51,Returning,Online,8,Normal Demand,29
10628,11-10-2024,Panipuri,Fastfood,20.19,6,121.14,Online,Mr.,Morning,Tuesday,17:00,Returning,Takeaway,15,High Demand,64
10629,11-10-2024,Sandwich,Fastfood,63.61,6,381.66,Cash,Mr.,Night,Saturday,07:11,Returning,Online,12,Normal Demand,70
10630,11-10-2024,Vadapav,Fastfood,21.87,2,43.74,Cash,Mr.,Night,Saturday,09:37,Returning,Online,24,Normal Demand,35
10631,11-10-2024,Vadapav,Fastfood,20.73,3,62.19,Cash,Mr.,Night,Saturday,18:48,New,Takeaway,20,Normal Demand,14
10632,11-10-2024,Cold coffee,Beverages,43.37,6,260.22,Cash,Mr.,Afternoon,Monday,13:25,New,Online,9,High Demand,40
10633,11-10-2024,Aalopuri,Fastfood,20.17,14,282.38,Cash,Mr.,Afternoon,Wednesday,11:05,New,Takeaway,19,Normal Demand,55
10634,11-10-2024,Panipuri,Fastfood,20,13,260,Online,Mrs.,Evening,Thursday,17:08,Regular,Online,19,High Demand,5
10635,11-10-2024,Sugarcane juice,Beverages,25.66,11,282.26,Cash,Mr.,Morning,Friday,06:53,Regular,Dine-In,12,High Demand,8
10636,11-10-2024,Vadapav,Fastfood,20,11,220,Cash,Mr.,Evening,Saturday,01:12,Returning,Online,13,Normal Demand,92
10637,11-10-2024,Sugarcane juice,Beverages,24.02,13,312.26,Online,Mrs.,Midnight,Thursday,18:34,Returning,Online,9,High Demand,4
10638,11-10-2024,Sandwich,Fastfood,58.45,8,467.6,Cash,Mr.,Night,Wednesday,10:56,Regular,Takeaway,12,Normal Demand,41
10639,11-10-2024,Sugarcane juice,Beverages,23.61,1,23.61,Online,Mr.,Morning,Sunday,07:22,Regular,Online,7,High Demand,77
10640,11-10-2024,Frankie,Fastfood,51.32,2,102.64,Online,Mrs.,Night,Friday,02:03,New,Takeaway,17,Normal Demand,33
10641,11-10-2024,Vadapav,Fastfood,20.01,3,60.03,Online,Mr.,Morning,Monday,22:48,Regular,Online,15,Normal Demand,50
10642,11-10-2024,Aalopuri,Fastfood,19.64,2,39.28,Cash,Mrs.,Afternoon,Saturday,17:47,Returning,Takeaway,17,Normal Demand,9
10643,11-10-2024,Panipuri,Fastfood,19.43,14,272.02,Cash,Mr.,Midnight,Tuesday,06:39,Regular,Dine-In,24,High Demand,80
10644,11-10-2024,Frankie,Fastfood,51.26,10,512.6,Online,Mrs.,Night,Saturday,14:54,Regular,Dine-In,12,Normal Demand,64
10645,11-10-2024,Frankie,Fastfood,51.95,10,519.5,Cash,Mrs.,Morning,Monday,11:46,New,Online,7,Normal Demand,86
10646,11-10-2024,Panipuri,Fastfood,18.87,10,188.7,Online,Mrs.,Morning,Sunday,07:41,Regular,Takeaway,12,High Demand,87
10647,11-10-2024,Sugarcane juice,Beverages,23.39,2,46.78,Online,Mrs.,Evening,Friday,07:20,New,Online,12,High Demand,36
10648,11-10-2024,Frankie,Fastfood,52.39,5,261.95,Online,Mrs.,Morning,Sunday,01:03,Returning,Dine-In,14,Normal Demand,5
10649,11-10-2024,Sugarcane juice,Beverages,23.28,2,46.56,Cash,Mr.,Afternoon,Tuesday,23:43,Regular,Online,21,High Demand,35
10650,11-10-2024,Vadapav,Fastfood,20.55,14,287.7,Cash,Mr.,Evening,Thursday,22:50,New,Online,24,Normal Demand,15
10651,11-10-2024,Frankie,Fastfood,54.04,4,216.16,Online,Mrs.,Morning,Friday,20:41,New,Online,17,Normal Demand,54
10652,11-10-2024,Cold coffee,Beverages,43.24,6,259.44,Online,Mrs.,Afternoon,Monday,07:39,Returning,Online,20,High Demand,15
10653,11-10-2024,Panipuri,Fastfood,20.74,10,207.4,Cash,Mr.,Evening,Monday,23:43,Returning,Takeaway,10,High Demand,93
10654,11-10-2024,Cold coffee,Beverages,41.42,3,124.26,Online,Mr.,Midnight,Saturday,06:16,Returning,Dine-In,12,High Demand,61
10655,11-10-2024,Vadapav,Fastfood,22.25,4,89,Online,Mrs.,Midnight,Friday,19:07,Regular,Dine-In,22,Normal Demand,26
10656,11-10-2024,Sandwich,Fastfood,53,13,689,Online,Mr.,Evening,Monday,02:37,New,Takeaway,12,Normal Demand,93
10657,11-10-2024,Aalopuri,Fastfood,19.54,14,273.56,Cash,Mrs.,Evening,Friday,07:56,Regular,Online,12,Normal Demand,77
10658,11-10-2024,Sugarcane juice,Beverages,26.06,4,104.24,Cash,Mr.,Evening,Friday,13:08,New,Online,22,High Demand,44
10659,11-10-2024,Frankie,Fastfood,49.16,6,294.96,Card,Mrs.,Morning,Wednesday,23:04,Returning,Takeaway,21,Normal Demand,15
10660,11-10-2024,Sandwich,Fastfood,63.72,6,382.32,Cash,Mr.,Night,Saturday,06:42,Returning,Online,20,Normal Demand,35
10661,11-10-2024,Vadapav,Fastfood,19.96,7,139.72,Cash,Mr.,Evening,Tuesday,10:25,Returning,Dine-In,19,Normal Demand,59
10662,11-10-2024,Aalopuri,Fastfood,20.13,15,301.95,Cash,Mr.,Night,Monday,20:54,New,Dine-In,18,Normal Demand,77
10663,11-10-2024,Aalopuri,Fastfood,19.73,13,256.49,Cash,Mrs.,Evening,Thursday,11:28,New,Dine-In,16,Normal Demand,27
10664,11-10-2024,Aalopuri,Fastfood,19.48,5,97.4,Cash,Mr.,Evening,Monday,16:31,Regular,Takeaway,19,Normal Demand,75
10665,11-10-2024,Vadapav,Fastfood,19.45,3,58.35,Online,Mr.,Midnight,Thursday,10:03,Regular,Dine-In,5,Normal Demand,29
10666,11-10-2024,Vadapav,Fastfood,20.27,13,263.51,Online,Mr.,Afternoon,Thursday,00:57,New,Dine-In,6,Normal Demand,25
10667,11-10-2024,Panipuri,Fastfood,19.23,11,211.53,Online,Mr.,Morning,Tuesday,06:19,New,Dine-In,22,High Demand,45
10668,11-10-2024,Cold coffee,Beverages,41.91,10,419.1,Card,Mr.,Night,Sunday,13:26,Regular,Online,6,High Demand,17
10669,11-10-2024,Panipuri,Fastfood,20.65,12,247.8,Cash,Mrs.,Morning,Monday,00:37,New,Dine-In,17,High Demand,41
10670,11-10-2024,Panipuri,Fastfood,21.1,1,21.1,Cash,Mrs.,Midnight,Friday,05:51,Returning,Online,11,High Demand,36
10671,12-10-2024,Panipuri,Fastfood,18.87,4,75.48,Cash,Mr.,Evening,Wednesday,22:47,New,Dine-In,19,High Demand,29
10672,12-10-2024,Frankie,Fastfood,45.75,10,457.5,Online,Mrs.,Night,Thursday,00:46,Regular,Dine-In,14,Normal Demand,78
10673,12-10-2024,Sandwich,Fastfood,59.99,1,59.99,Online,Mr.,Midnight,Monday,05:06,Regular,Online,11,Normal Demand,34
10674,12-10-2024,Sugarcane juice,Beverages,28.62,12,343.44,Cash,Mr.,Morning,Tuesday,14:05,Regular,Dine-In,19,High Demand,70
10675,12-10-2024,Panipuri,Fastfood,21.27,9,191.43,Cash,Mrs.,Evening,Wednesday,13:49,New,Online,24,High Demand,73
10676,12-10-2024,Sugarcane juice,Beverages,24.31,6,145.86,Online,Mrs.,Night,Tuesday,04:54,New,Dine-In,20,High Demand,67
10677,12-10-2024,Cold coffee,Beverages,40.85,9,367.65,Cash,Mrs.,Morning,Tuesday,01:37,Regular,Dine-In,9,High Demand,27
10678,12-10-2024,Frankie,Fastfood,51.82,6,310.92,Online,Mrs.,Midnight,Friday,21:54,New,Takeaway,22,Normal Demand,83
10679,12-10-2024,Sandwich,Fastfood,55.89,9,503.01,Cash,Mrs.,Midnight,Sunday,13:19,Returning,Online,24,Normal Demand,24
10680,12-10-2024,Cold coffee,Beverages,42.74,4,170.96,Cash,Mr.,Night,Tuesday,13:21,New,Dine-In,10,High Demand,28
10681,12-10-2024,Aalopuri,Fastfood,19.83,12,237.96,Online,Mrs.,Night,Thursday,01:10,New,Takeaway,17,Normal Demand,88
10682,12-10-2024,Aalopuri,Fastfood,19.91,7,139.37,Cash,Mr.,Evening,Thursday,05:47,Regular,Online,19,Normal Demand,34
10683,12-10-2024,Sandwich,Fastfood,60.07,12,720.84,Online,Mr.,Evening,Wednesday,01:40,New,Dine-In,17,Normal Demand,70
10684,12-10-2024,Sugarcane juice,Beverages,26.43,14,370.02,Card,Mrs.,Midnight,Friday,23:13,New,Takeaway,24,High Demand,5
10685,12-10-2024,Cold coffee,Beverages,38.49,6,230.94,Online,Mr.,Night,Tuesday,18:59,Regular,Online,10,High Demand,62
10686,12-10-2024,Panipuri,Fastfood,18.29,5,91.45,Cash,Mr.,Morning,Thursday,13:01,Regular,Takeaway,9,High Demand,87
10687,12-10-2024,Cold coffee,Beverages,40.65,5,203.25,Cash,Mrs.,Evening,Thursday,16:46,New,Online,22,High Demand,71
10688,12-10-2024,Aalopuri,Fastfood,17.96,14,251.44,Cash,Mr.,Afternoon,Monday,03:12,Regular,Online,6,Normal Demand,59
10689,12-10-2024,Panipuri,Fastfood,19.7,10,197,Cash,Mr.,Evening,Monday,23:47,Regular,Takeaway,5,High Demand,85
10690,12-10-2024,Vadapav,Fastfood,21.19,16,339.04,Online,Mr.,Night,Saturday,12:29,Returning,Online,22,Normal Demand,30
10691,12-10-2024,Cold coffee,Beverages,41.16,3,123.48,Cash,Mrs.,Evening,Tuesday,12:14,Returning,Online,21,High Demand,38
10692,12-10-2024,Frankie,Fastfood,52.61,6,315.66,Online,Mrs.,Morning,Monday,23:03,Returning,Dine-In,7,Normal Demand,7
10693,12-10-2024,Sugarcane juice,Beverages,25.78,12,309.36,Cash,Mr.,Evening,Wednesday,02:37,New,Dine-In,21,High Demand,70
10694,12-10-2024,Panipuri,Fastfood,22.41,7,156.87,Online,Mr.,Morning,Wednesday,10:09,Regular,Online,19,High Demand,73
10695,12-10-2024,Cold coffee,Beverages,38.82,9,349.38,Cash,Mr.,Afternoon,Friday,02:26,New,Dine-In,23,High Demand,76
10696,12-10-2024,Panipuri,Fastfood,20.4,7,142.8,Cash,Mr.,Night,Monday,10:57,Regular,Takeaway,12,High Demand,75
10697,12-10-2024,Frankie,Fastfood,48.9,10,489,Cash,Mrs.,Night,Friday,06:53,Returning,Dine-In,11,Normal Demand,13
10698,12-10-2024,Vadapav,Fastfood,20.96,2,41.92,Online,Mrs.,Midnight,Friday,11:29,New,Dine-In,12,Normal Demand,67
10699,12-10-2024,Vadapav,Fastfood,19.94,7,139.58,Cash,Mrs.,Morning,Monday,16:43,Returning,Online,18,Normal Demand,77
10700,12-10-2024,Frankie,Fastfood,54.3,11,597.3,Cash,Mr.,Midnight,Thursday,06:49,New,Dine-In,23,Normal Demand,21
10701,12-10-2024,Cold coffee,Beverages,38.94,2,77.88,Card,Mr.,Night,Saturday,01:36,Regular,Takeaway,23,High Demand,48
10702,12-10-2024,Sandwich,Fastfood,64.22,12,770.64,Cash,Mr.,Night,Wednesday,03:12,Returning,Online,12,Normal Demand,92
10703,12-10-2024,Frankie,Fastfood,51.48,6,308.88,Online,Mrs.,Evening,Friday,17:48,Returning,Takeaway,6,Normal Demand,42
10704,12-10-2024,Vadapav,Fastfood,19.97,15,299.55,Cash,Mr.,Night,Wednesday,13:05,New,Dine-In,13,Normal Demand,76
10705,12-10-2024,Cold coffee,Beverages,41.08,7,287.56,Online,Mrs.,Evening,Tuesday,23:31,New,Takeaway,13,High Demand,54
10706,12-10-2024,Panipuri,Fastfood,20.26,5,101.3,Online,Mr.,Evening,Thursday,21:46,Returning,Dine-In,5,High Demand,66
10707,12-10-2024,Panipuri,Fastfood,20.36,12,244.32,Online,Mrs.,Evening,Sunday,03:34,Returning,Takeaway,24,High Demand,63
10708,12-10-2024,Vadapav,Fastfood,19.79,5,98.95,Card,Mr.,Night,Thursday,17:20,Regular,Takeaway,8,Normal Demand,66
10709,12-10-2024,Panipuri,Fastfood,19.3,1,19.3,Cash,Mrs.,Midnight,Wednesday,02:24,Returning,Takeaway,16,High Demand,78
10710,12-10-2024,Frankie,Fastfood,49.16,13,639.08,Cash,Mr.,Night,Thursday,02:27,Returning,Online,12,Normal Demand,91
10711,12-10-2024,Frankie,Fastfood,45.79,12,549.48,Cash,Mrs.,Afternoon,Tuesday,19:44,Returning,Online,19,Normal Demand,30
10712,12-10-2024,Vadapav,Fastfood,20.84,10,208.4,Cash,Mrs.,Night,Wednesday,09:59,New,Online,18,Normal Demand,93
10713,12-10-2024,Frankie,Fastfood,46.91,8,375.28,Online,Mrs.,Night,Tuesday,23:46,Returning,Takeaway,23,Normal Demand,63
10714,12-10-2024,Aalopuri,Fastfood,19.78,9,178.02,Online,Mr.,Midnight,Tuesday,00:18,New,Online,6,Normal Demand,60
10715,12-10-2024,Panipuri,Fastfood,20.65,16,330.4,Online,Mr.,Midnight,Tuesday,12:06,New,Dine-In,10,High Demand,33
10716,12-10-2024,Vadapav,Fastfood,20.84,1,20.84,Online,Mr.,Midnight,Saturday,07:28,Regular,Dine-In,11,Normal Demand,42
10717,12-10-2024,Sandwich,Fastfood,54.68,14,765.52,Cash,Mr.,Morning,Tuesday,23:51,New,Takeaway,22,Normal Demand,66
10718,12-10-2024,Frankie,Fastfood,49.77,14,696.78,Online,Mrs.,Evening,Tuesday,16:38,New,Online,12,Normal Demand,37
